id,url,recipe,average_ratingvalue,kcalories,protein,carbs,fat,saturates,fibre,sugar,salt,binned_serving,step,ingredient,cooktime,preptime,total_time,cate_Dinner,cate_Main.course,cate_Side.dish,cate_Snack,cate_Brunch,cate_Treat,cate_Soup.course,cate_Afternoon.tea,cate_Dessert,cate_Vegetable.course,cate_Supper,cate_Lunch,cate_Breakfast,cate_Cocktails,cate_Drink,cate_Buffet,cate_Starter,cate_Condiment,cate_Canapes,cate_Pasta.course,cate_Fish.Course,country_america,country_asia,country_europe,country_other,level_Easy,level_For the keen cook,level_Moderately easy
4898,http://www.bbcgoodfood.com/recipes/1478/nofry-thai-curry,No-fry Thai curry,4.333335,579,41,15,40,28,3,0,1.75,2,80,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4899,http://www.bbcgoodfood.com/recipes/no-fuss-fish-pie,No-fuss fish pie,4.6875,606,32,59,25,13,10,17,1.4,3,296,21,25,30,55,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4900,http://www.bbcgoodfood.com/recipes/1117/nofuss-ham-and-crme-frache-tart,No-fuss ham & creme fraiche tart,3.1875,491,15,31,34,17,0,0,2,3,97,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4901,http://www.bbcgoodfood.com/recipes/1161651/nofuss-hot-cross-buns,No-fuss hot cross buns,1.5,173,4,39,1,0,1,7,0.01,4,182,6,20,5,25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4902,http://www.bbcgoodfood.com/recipes/9644/nofuss-shepherds-pie,No-fuss shepherd's pie,4.725765,663,33,49,39,20,5,10,1.35,3,184,10,60,15,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4903,http://www.bbcgoodfood.com/recipes/no-knead-beginners-loaf,No-knead beginner’s loaf,3.125,162,2,0,29,0,1,5,0.8,4,216,5,60,10,70,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4904,http://www.bbcgoodfood.com/recipes/1930/nomeat-mixed-grill,No-meat mixed grill,4.25,326,6,18,26,4,6,1,0.62,3,168,9,30,0,30,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4905,http://www.bbcgoodfood.com/recipes/1583641/nooven-pizza,No-oven pizza,4,381,11,47,18,5,3,5,0.33,3,162,9,30,10,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4906,http://www.bbcgoodfood.com/recipes/2247/noroll-chicken-pastry-wraps,No-roll chicken pastry wraps,4.833335,624,42,35,36,12,1,0,1,3,161,7,30,50,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4909,http://www.bbcgoodfood.com/recipes/2271/noodle-bowl-salad,Noodle bowl salad,4.333335,476,14,3,66,6,2,25,6.02,2,81,13,20,0,20,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
4910,http://www.bbcgoodfood.com/recipes/3094687/noodle-broth-with-thai-flavours,Noodle broth with Thai flavours,0,206,8,36,3,0,10,12,2.4,1,85,11,50,20,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4911,http://www.bbcgoodfood.com/recipes/4780/noodles-with-stirfried-chilli-veg,Noodles with stir-fried chilli veg,3.75,304,10,51,8,1,3,6,2.2,3,76,7,12,5,17,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4912,http://www.bbcgoodfood.com/recipes/826637/noodles-with-turkey-green-beans-and-hoisin,"Noodles with turkey, green beans & hoisin",4.2,415,36,50,9,1,4,11,2.3,2,93,9,15,10,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4913,http://www.bbcgoodfood.com/recipes/237605/normandy-fish-stew,Normandy fish stew,4.857145,359,32,5,22,13,1,4,0.63,3,162,8,30,10,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4914,http://www.bbcgoodfood.com/recipes/1091641/north-african-chicken-tagine,North African chicken tagine,3.65625,630,58,16,38,10,3,10,0.86,3,156,16,85,15,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4915,http://www.bbcgoodfood.com/recipes/1161653/norwegian-cream-cake,Norwegian cream cake,4,478,8,36,35,18,1,23,0.32,4,237,10,35,30,65,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4916,http://www.bbcgoodfood.com/recipes/5058/nougat-iced-bombes,Nougat iced bombes,3.666665,514,5,38,39,19,1,37,0.13,3,208,9,10,30,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4917,http://www.bbcgoodfood.com/recipes/nut-loaf,Nut roast,5,816,31,51,52,13,11,17,1.5,3,270,22,60,30,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4919,http://www.bbcgoodfood.com/recipes/2004/nutty-apple-streusel-cake,Nutty apple streusel cake,4.5,546,7,57,34,19,2,36,1,3,215,16,30,0,30,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4920,http://www.bbcgoodfood.com/recipes/3211/nutty-apricot-and-cinnamon-pudding,Nutty apricot & cinnamon pudding,4,479,7,83,15,7,4,63,0.82,3,109,7,10,10,20,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4921,http://www.bbcgoodfood.com/recipes/nutty-blueberry-muffins,Nutty blueberry muffins,0,211,5,18,13,1,2,5,0.4,4,115,10,20,15,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4922,http://www.bbcgoodfood.com/recipes/2249653/nutty-caramel-and-choc-sundaes,Nutty caramel & choc sundaes,4.5,608,15,62,34,15,3,55,0.8,3,61,8,5,15,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4923,http://www.bbcgoodfood.com/recipes/11753/nutty-chicken-curry,Nutty chicken curry,4.216665,358,43,4,18.9,6,1,3,0.66,3,114,9,12,6,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4924,http://www.bbcgoodfood.com/recipes/8036/nutty-chicken-with-noodle-salad,Nutty chicken with noodle salad,4.5,483,49,24,22,5,0,5,0.7,3,136,9,20,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4925,http://www.bbcgoodfood.com/recipes/887648/nutty-chocolate-crunch,Nutty chocolate crunch,4.708335,267,5,24,18,7,1,18,0.27,4,85,5,5,20,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4926,http://www.bbcgoodfood.com/recipes/nutty-cinnamon-yogurt-dipper,Nutty cinnamon & yogurt dipper,0,250,8,14,18,8,0,10,0.2,1,164,8,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
4927,http://www.bbcgoodfood.com/recipes/2833/nutty-crumb-pork-steaks,Nutty crumb pork steaks,4,454,30,30,45,5,2,0,0.69,3,120,9,10,10,20,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4928,http://www.bbcgoodfood.com/recipes/13102/nutty-crusted-fish,Nutty crusted fish,3,196,28,2,9,1,1,1,0.24,3,86,7,20,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4929,http://www.bbcgoodfood.com/recipes/nutty-florentine-bars,Nutty Florentine bars,5,257,3,24,16,8,1,12,0.2,4,226,14,50,15,65,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4930,http://www.bbcgoodfood.com/recipes/2732/nutty-orange-platter,Nutty orange platter,3.333335,221,6,29,10,3,5,28,0.09,3,109,5,5,0,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4931,http://www.bbcgoodfood.com/recipes/nutty-watercress-pesto,Nutty watercress pesto,0,41,4,1,0,0,0,1,0,3,42,7,0,15,15,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
4932,http://www.bbcgoodfood.com/recipes/1599/nutty-fruity-festive-muffin-tarts,"Nutty, fruity, festive muffin tarts",4.666665,394,7,36,26,11,2,0,0.41,4,236,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4933,http://www.bbcgoodfood.com/recipes/oatmeal-raisin-cookies,Oatmeal raisin cookies,4.791665,166,3,22,7,1,2,11,0.2,4,145,9,15,15,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4934,http://www.bbcgoodfood.com/recipes/1139654/oaty-apple-crumble,Oaty apple crumble,3.93182,646,11,91,29,14,8,48,0.48,3,163,11,80,25,105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4935,http://www.bbcgoodfood.com/recipes/2389639/oaty-energy-cookies,Oaty energy cookies,3.8,201,4,28,8,5,2,14,0.3,3,161,6,30,10,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4936,http://www.bbcgoodfood.com/recipes/1959672/oaty-fish-and-prawn-gratins,Oaty fish & prawn gratins,3.95588,359,48,27,6,2,8,9,3.4,2,106,9,28,12,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4937,http://www.bbcgoodfood.com/recipes/oaty-mackerel-horseradish-fish-cakes,Oaty mackerel & horseradish fish cakes,1.25,560,23,37,34,6,6,3,1.9,3,175,12,25,15,40,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4938,http://www.bbcgoodfood.com/recipes/1813680/oaty-nutty-apple-crumble,Oaty nutty apple crumble,3,466,5,64,23,12,6,48,0.03,3,109,9,25,15,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4939,http://www.bbcgoodfood.com/recipes/oaty-plum-gingerbread-slice,Oaty plum gingerbread slice,3.57143,248,4,33,11,6,2,18,0.1,4,130,13,30,20,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4940,http://www.bbcgoodfood.com/recipes/1189/oeufs-au-lait,Oeufs au lait,3.316665,181,7,28,5,2,0,23,0.23,3,103,4,20,20,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4941,http://www.bbcgoodfood.com/recipes/3020/oeufs-en-meurette,Oeufs en meurette,5,397,14,15,25,8,1,0,1.67,2,408,21,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4942,http://www.bbcgoodfood.com/recipes/10977/olive-bread-swirls,Olive bread swirls,4.61111,258,6,38,10,1,3,1,1.05,4,258,9,25,25,50,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4943,http://www.bbcgoodfood.com/recipes/2559/olive-oilbaked-potatoes,Olive oil-baked potatoes,4.80488,187,3,26,9,1,2,0,0.53,3,164,3,45,5,50,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4945,http://www.bbcgoodfood.com/recipes/omelette-pancakes-tomato-pepper-sauce,Omelette pancakes with tomato & pepper sauce,0,271,16,11,17,3,4,10,0.6,2,143,8,20,10,30,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4946,http://www.bbcgoodfood.com/recipes/3365/omelette-vegetable-rolls,Omelette vegetable rolls,4.458335,0,5,3,6,1,1,2,1.06,4,175,9,10,10,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4947,http://www.bbcgoodfood.com/recipes/10867/omelette-wedges,Omelette wedges,4.46154,290,17,7,22,8,1,2,1.05,3,311,8,10,20,30,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4948,http://www.bbcgoodfood.com/recipes/1605/ontherun-breakfast-bars,On-the-run breakfast bars,4.411765,245,4,20,17,7,3,11,0.16,4,164,9,30,10,40,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4949,http://www.bbcgoodfood.com/recipes/12806/onepan-baked-chicken-with-squash-sage-and-walnuts,"One-pan baked chicken with squash, sage & walnuts",4.30769,573,27,23,42,8,5,13,0.27,3,87,7,60,20,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4950,http://www.bbcgoodfood.com/recipes/13139/onepan-chicken-couscous,One-pan chicken couscous,3.820835,281,20,41,6,1,3,9,0.48,3,118,10,15,15,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4951,http://www.bbcgoodfood.com/recipes/6679/onepan-duck-with-savoy-cabbage,One-pan duck with Savoy cabbage,4.644735,504,25,33,31,8,6,7,1.16,3,190,9,30,10,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4952,http://www.bbcgoodfood.com/recipes/3183/onepan-english-breakfast,One-pan English breakfast,4.3125,349,25,4,26,8,1,2,2.27,3,114,7,15,5,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4953,http://www.bbcgoodfood.com/recipes/one-pan-jerk-roast-chicken,One-pan jerk roast chicken,5,651,43,37,35,16,8,15,0.6,3,321,19,130,30,160,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4954,http://www.bbcgoodfood.com/recipes/1741/onepan-lamb-and-couscous,One-pan lamb & couscous,4.386365,610,44,50,27,7,6,9,1.15,2,117,8,20,5,25,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4955,http://www.bbcgoodfood.com/recipes/one-pan-lentil-dhal-curried-fish-crispy-skin,One-pan lentil dhal with curried fish & crispy skin,3.75,1013,57,75,51,33,14,19,3.1,2,228,18,60,20,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4956,http://www.bbcgoodfood.com/recipes/one-pan-pea-ham-pesto-pasta,One-pan pea & ham pesto pasta,2.5,633,23,6,71,8,11,29,2.3,1,62,6,12,5,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4957,http://www.bbcgoodfood.com/recipes/420632/onepan-prawn-and-tomato-curry,One-pan prawn & tomato curry,3.992855,217,22,16,8,1,3,9,0.66,3,118,16,20,10,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4958,http://www.bbcgoodfood.com/recipes/725642/onepan-prawn-pad-thai,One-pan prawn pad Thai,1,362,21,44,13,3,1,2,0.82,3,145,10,10,25,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4959,http://www.bbcgoodfood.com/recipes/1502/onepan-prawn-pilau,One-pan prawn pilau,4.6506,340,18,65,3,1,2,0,2.38,3,119,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4960,http://www.bbcgoodfood.com/recipes/1403639/onepan-roast-chicken-and-potatoes,One-pan roast chicken & potatoes,4,670,51,28,40,11,2,7,0.48,3,245,9,100,15,115,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4961,http://www.bbcgoodfood.com/recipes/775657/onepan-roast-dinner,One-pan roast dinner,4.690475,845,55,45,51,17,7,11,1.1,3,97,10,80,20,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4962,http://www.bbcgoodfood.com/recipes/9643/onepan-rogan-josh,One-pan rogan josh,4.30729,386,37,6,24,9,0,3,0.54,3,127,14,75,35,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4963,http://www.bbcgoodfood.com/recipes/5925/onepan-salmon-with-roast-asparagus,One-pan salmon with roast asparagus,4.602275,483,33,34,25,4,3,6,0.24,2,92,7,1,20,21,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4964,http://www.bbcgoodfood.com/recipes/2248646/onepan-simple-summer-chicken,One-pan simple summer chicken,4.23611,587,37,35,32,8,5,3,0.5,3,96,9,50,10,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4965,http://www.bbcgoodfood.com/recipes/9647/onepan-spanish-fish-stew,One-pan Spanish fish stew,4.392045,382,39,33,11,2,5,5,1.92,3,178,13,40,10,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4966,http://www.bbcgoodfood.com/recipes/2505/onepan-summer-chicken,One-pan summer chicken,4.48077,620,38,10,29,13,9,42,1.49,2,165,7,35,5,40,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4967,http://www.bbcgoodfood.com/recipes/7013/onepan-summer-eggs,One-pan summer eggs,4.625,196,12,7,13,3,3,6,0.25,2,164,6,12,5,17,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4968,http://www.bbcgoodfood.com/recipes/9628/onepot-cabbage-and-beans-with-white-fish,One-pot cabbage & beans with white fish,4.425,423,42,29,16,4,0,13,1.45,3,152,13,30,20,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4969,http://www.bbcgoodfood.com/recipes/748650/onepot-chicken-and-bacon-stew,One-pot chicken & bacon stew,4.537735,736,60,21,46,14,4,7,1.74,3,210,14,90,20,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4970,http://www.bbcgoodfood.com/recipes/1550/onepot-chicken-and-chickpea-pilau,One-pot chicken & chickpea pilau,3.757145,447,35,59,10,2,8,4,0.8,3,137,9,30,10,40,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4971,http://www.bbcgoodfood.com/recipes/9100/onepot-chicken-chasseur,One-pot chicken chasseur,4.754745,439,35,7,28,10,2,6,1.11,3,157,10,90,20,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4972,http://www.bbcgoodfood.com/recipes/7740/onepot-chicken-pilaf,One-pot chicken pilaf,4.47152,663,50,92,13,2,0,13,1.94,1,114,8,20,5,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4973,http://www.bbcgoodfood.com/recipes/6289/onepot-chicken-with-braised-vegetables,One-pot chicken with braised vegetables,4.625,915,63,52,39,17,6,10,2.58,3,139,8,90,20,110,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4974,http://www.bbcgoodfood.com/recipes/one-pot-chicken-chorizo-new-potatoes,One-pot chicken with chorizo & new potatoes,5,791,65,32,44,15,3,5,1.6,3,168,12,100,15,115,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4975,http://www.bbcgoodfood.com/recipes/1128/onepot-fish-with-black-olives-and-tomatoes,One-pot fish with black olives & tomatoes,3.99479,223,34,7,6,1,3,0,3.05,3,105,6,20,10,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4976,http://www.bbcgoodfood.com/recipes/1982/onepot-lentil-chicken,One-pot lentil chicken,4.40517,360,41,14,10,3,2.5,0,2.4,2,121,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4977,http://www.bbcgoodfood.com/recipes/2040656/onepot-moroccan-chicken,One-pot Moroccan chicken,4.116665,293,36,22,6,1,4,10,0.9,3,94,9,25,5,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4978,http://www.bbcgoodfood.com/recipes/2027/onepot-mushroom-and-potato-curry,One-pot mushroom & potato curry,4.34143,212,5,15,15,9,3,5,0.71,3,79,9,20,10,30,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4979,http://www.bbcgoodfood.com/recipes/3020692/onepot-pork-with-orange-olives-and-bay,"One-pot pork with orange, olives & bay",4,670,37,35,36,11,7,9,1.2,3,203,14,160,35,195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4980,http://www.bbcgoodfood.com/recipes/848633/onepot-roast-guinea-fowl-,One-pot roast guinea fowl ,4.25,977,92,40,47,18,5,18,2.39,2,229,13,100,20,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4981,http://www.bbcgoodfood.com/recipes/724640/onepot-roast-pork-chops-with-fennel-and-potatoes,One-pot roast pork chops with fennel & potatoes,3.733335,655,47,18,15,3,3,44,0.54,3,96,8,50,10,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4982,http://www.bbcgoodfood.com/recipes/1642/one-pan-spicy-rice,One pan spicy rice,4.63028,380,12,66,9,1,4,0,1.02,3,138,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4983,http://www.bbcgoodfood.com/recipes/3159678/onion-and-butternut-bhajis-with-rotis-mango-raita-,"Onion & butternut bhajis with rotis, mango raita & mint salad",4.5,328,8,50,11,2,4,10,0.7,3,175,16,25,40,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4984,http://www.bbcgoodfood.com/recipes/2925/onion-and-goats-cheese-tarts,Onion & goat's cheese tarts,4.642855,482,15,30,34,18,2,8,1.44,3,160,8,10,5,15,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4985,http://www.bbcgoodfood.com/recipes/2062/onion-bacon-fougasse,Onion bacon fougasse,4,179,5,26,7,1,1,0,0.6,3,209,8,15,45,60,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4986,http://www.bbcgoodfood.com/recipes/1128655/onion-soup-with-cheese-and-herb-toasts,Onion soup with cheese & herb toasts,4,317,16,26,16,9,3,10,1.49,3,111,12,60,40,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4987,http://www.bbcgoodfood.com/recipes/1813636/onion-soup-with-herby-garlic-cheese-bread,Onion soup with herby garlic cheese bread,3.666665,413,20,55,14,8,4,16,2.12,3,172,9,30,10,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4988,http://www.bbcgoodfood.com/recipes/333631/onion-walnut-and-mushroom-tarte-tatin,"Onion, walnut & mushroom tarte Tatin",4.384615,546,13,30,43,16,3,9,1.43,3,154,7,50,20,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4989,http://www.bbcgoodfood.com/recipes/4715/open-chicken-caesar-sandwich,Open chicken Caesar sandwich,5,319,40,24,8,3,2,3,1.01,2,107,9,15,5,20,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4990,http://www.bbcgoodfood.com/recipes/2554636/open-cottage-cheese-and-pepper-sandwich,Open cottage cheese & pepper sandwich,5,316,23,40,7,3,2,8,1.8,1,51,5,0,10,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4991,http://www.bbcgoodfood.com/recipes/9104/open-flower-dumplings,Open flower dumplings,3.75,47,1,5,3,1,0,1,0.61,4,179,11,25,30,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4992,http://www.bbcgoodfood.com/recipes/1829/open-lasagne-of-mushrooms-and-olives,Open lasagne of mushrooms & olives,5,411,31,6,24,0,2.5,10,1,3,144,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4993,http://www.bbcgoodfood.com/recipes/2472641/open-mackerel-sandwich-with-fennel-slaw,Open mackerel sandwich with fennel slaw,5,555,20,19,44,15,6,3,2.5,2,45,9,5,10,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4994,http://www.bbcgoodfood.com/recipes/1507670/open-prawn-cocktail-sandwich,Open prawn cocktail sandwich,5,173,17,22,3,0,3,7,1.6,2,61,9,0,15,15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4995,http://www.bbcgoodfood.com/recipes/72626/open-ravioli-with-squash-and-porcini-mushrooms,Open ravioli with squash & porcini mushrooms,4.272725,504,28,11,49,13,7,17,1.61,2,324,14,30,40,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4996,http://www.bbcgoodfood.com/recipes/open-rye-sandwich-halloumi-avocado,Open rye sandwich with halloumi & avocado,5,403,17,28,23,12,9,5,2.7,2,64,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
